depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,num_demands,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.05,Optimal,0.40945911407470703,1,102,34,356.5015691149255,133.03081372445513,1.1527777777777777,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.1,Optimal,0.34960103034973145,1,102,34,323.0344233747031,49.84454536085343,1.0957446808510638,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.15,Optimal,0.32390499114990234,1,102,34,447.62745415876884,136.59222644197428,1.2621359223300972,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.2,Optimal,0.32140302658081055,1,102,34,447.62745415876884,159.96475737533808,1.2166666666666666,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.25,Optimal,0.39337897300720215,2,102,34,804.5878649704393,341.4111363143129,1.0739795918367347,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.3,Optimal,0.42388200759887695,2,102,34,709.3012107255237,275.92393022291515,1.2794871794871794,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.35,Optimal,0.35436296463012695,2,102,34,895.6262333226796,354.80686719702305,1.043291473892928,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.4,Optimal,0.35391902923583984,2,102,34,895.6262333226796,298.52607815337774,1.148580121703854,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.45,Optimal,0.3738749027252197,3,102,34,1277.784641380252,517.9140406159968,1.1195036887245318,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.5,Optimal,0.3860290050506592,3,102,34,1189.025377350566,306.27225238956726,1.0684697855750487,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.55,Optimal,0.5266518592834473,3,102,34,1281.2536874814484,478.83576654334445,1.0804029304029303,0.0,true,Gurobi.Optimizer
VLP Ludwigslust,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.6,Optimal,0.3743751049041748,4,102,34,1515.9836288257109,448.29273782557493,0.9922297297297298,0.0,true,Gurobi.Optimizer
