depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,total_demand_coverage,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3601.7283461093903,0,110,0.0,0.0,0.0,0.0,
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,TIME_LIMIT,3600.606668949127,0,110,0.0,0.0,0.0,0.0,
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,23.4780695438385,0,102,0.0,0.0,0.0,0.0,
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,115.48931574821472,30,102,0.0,11405.257508377148,3977.4558168160247,0.9864743540744251,0.0
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,105.91167569160461,21,102,0.0,8264.479209294028,3211.254368355763,1.417083268838633,0.0
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.06512761116027832,0,20,0.0,0.0,0.0,0.0,
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.03923296928405762,0,20,0.0,0.0,0.0,0.0,
VLP Hagenow,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.1905829906463623,0,20,0.0,0.0,0.0,0.0,
VLP Parchim,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,1.9674975872039795,31,55,0.0,37921.77980634437,6840.629410565026,0.21379605532028814,0.0
VLP Parchim,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.01754474639892578,15,55,0.0,14522.419329167602,5620.16978286838,0.8476024509506117,0.0
VLP Parchim,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.04639387130737305,9,55,0.0,9005.049737394773,3302.1473437624754,1.3601302696018651,0.0
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,3770.5636129379272,0,110,0.0,0.0,0.0,0.0,
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3602.3629353046417,0,110,0.0,0.0,0.0,0.0,
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,TIME_LIMIT,3600.7542707920074,0,110,0.0,0.0,0.0,0.0,
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,1.0198585987091064,0,102,0.0,0.0,0.0,0.0,
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,635.0040624141693,31,102,0.0,11418.797741280263,3362.730624994308,1.1049155667067334,0.0
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,42.25343036651611,22,102,0.0,8609.247374531278,3062.8074147420334,1.6337632321612157,0.0
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.20465707778930664,0,18,0.0,0.0,0.0,0.0,
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.03895068168640137,0,18,0.0,0.0,0.0,0.0,
VLP Parchim,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.01638507843017578,0,18,0.0,0.0,0.0,0.0,
VLP Schwerin,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.1711263656616211,16,55,0.0,18788.32116747411,4997.882808382252,0.12581383841890487,0.0
VLP Schwerin,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.0037584304809570312,6,55,0.0,5751.780196701098,2752.359694791846,0.6335145402849499,0.0
VLP Schwerin,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.0043179988861083984,5,55,0.0,4386.936751437223,2390.991757203032,1.3909345100579613,0.0
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,3604.6837904453278,0,110,0.0,0.0,0.0,0.0,
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3601.3016912937164,0,110,0.0,0.0,0.0,0.0,
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,431.6622426509857,5,110,0.0,5044.804763971665,2816.588822924285,1.5119547150135766,0.0
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,0.37094712257385254,0,102,0.0,0.0,0.0,0.0,
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,56.36520719528198,15,102,0.0,5651.0722082659095,2455.6352340917556,0.8880842751528204,0.0
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,5.5540995597839355,10,102,0.0,3891.721476917319,1749.1227651167185,1.4398037467419222,4.7961634663806505e-15
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.052251577377319336,0,14,0.0,0.0,0.0,0.0,
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.11018681526184082,0,14,0.0,0.0,0.0,0.0,
VLP Schwerin,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.04823613166809082,0,14,0.0,0.0,0.0,0.0,
VLP Ludwigslust,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,1.356229543685913,36,55,0.0,42428.239927716655,10408.080159373489,0.1715200610334595,0.0
VLP Ludwigslust,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.020701885223388672,13,55,0.0,11662.766219398287,3706.961878925776,0.6852770613843552,0.0
VLP Ludwigslust,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.018430471420288086,11,55,0.0,9849.082584616537,4455.590787832746,1.2574652787218237,0.0
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,19703.03227996826,0,110,0.0,0.0,0.0,0.0,
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3601.2532017230988,0,110,0.0,0.0,0.0,0.0,
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,TIME_LIMIT,3600.412880897522,0,110,0.0,0.0,0.0,0.0,
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,0.43486595153808594,0,102,0.0,0.0,0.0,0.0,
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,70.80502772331238,32,102,0.0,12044.102397535653,4285.414933880103,0.9547821471237525,0.0
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,14.465881586074829,21,102,0.0,7969.26745911472,2529.2950660876472,1.3513773618318488,0.0
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.14447832107543945,0,20,0.0,0.0,0.0,0.0,
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.020929574966430664,0,20,0.0,0.0,0.0,0.0,
VLP Ludwigslust,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.010956525802612305,0,20,0.0,0.0,0.0,0.0,
VLP Sternberg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.25772762298583984,20,55,0.0,23902.194140891566,5031.101251446141,0.3230769725292648,0.0
VLP Sternberg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.009347200393676758,7,55,0.0,6521.317330466892,2296.622343257271,1.3974029737792777,0.0
VLP Sternberg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.009932279586791992,6,55,0.0,5763.349850057815,2766.889208160549,2.1308596008341625,0.0
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,5564.593559265137,0,110,0.0,0.0,0.0,0.0,
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3600.9924688339233,0,110,0.0,0.0,0.0,0.0,
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,2898.357364654541,6,110,0.0,6102.0817030749695,2524.4314809818907,3.623750081180134,0.0
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,Infeasible,0.2519831657409668,0,102,0.0,0.0,0.0,0.0,
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,3600.1517021656036,0,102,0.0,0.0,0.0,0.0,
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,76.82832336425781,15,102,0.0,5395.904850296003,2085.8502267877698,3.122119574966524,0.0
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,Infeasible,0.038468122482299805,0,12,0.0,0.0,0.0,0.0,
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,Infeasible,0.011852502822875977,0,12,0.0,0.0,0.0,0.0,
VLP Sternberg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,Infeasible,0.012763023376464844,0,12,0.0,0.0,0.0,0.0,
