depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.20726919174194336,18,55,22589.005878477663,7247.186440828812,0.3766288742241985,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.010033845901489258,8,55,8125.6422033973995,2777.8916193857285,0.8519211203066521,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.020383834838867188,7,55,7216.683229309109,3740.0834514472467,1.5429761626600358,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,OTHER_ERROR,0.0,0,110,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,OTHER_ERROR,0.0,0,110,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,OTHER_ERROR,0.0,0,110,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,OTHER_ERROR,0.0,0,102,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,OTHER_ERROR,0.0,0,102,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,OTHER_ERROR,0.0,0,102,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,OTHER_ERROR,0.0,0,18,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,OTHER_ERROR,0.0,0,18,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,OTHER_ERROR,0.0,0,18,0.0,0.0,0.0,0.0,false,HiGHS.Optimizer
