depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Hagenow,2025-07-18,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,104,68,36,0.6538461538461539,10,20,5.856801271438599,3550.8904828128293,1194.6869635456544,1.0301672238474897,104,48,56,0.46153846153846156,Gurobi.Optimizer
VLP Hagenow,2025-07-19,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,79,48,31,0.6075949367088608,10,20,3.1577348709106445,3595.711597325264,1693.64791604118,1.0273367888296185,79,35,44,0.4430379746835443,Gurobi.Optimizer
VLP Hagenow,2025-07-20,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,79,59,20,0.7468354430379747,10,20,5.319605588912964,3212.137590134745,1189.5028196677922,0.9964927852217602,79,44,35,0.5569620253164557,Gurobi.Optimizer
VLP Hagenow,2025-07-21,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,85,63,22,0.7411764705882353,10,20,5.922817707061768,3075.7957973791235,856.0237095998326,1.371239761379992,85,31,54,0.36470588235294116,Gurobi.Optimizer
VLP Hagenow,2025-07-22,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,85,57,28,0.6705882352941176,10,20,7.068816661834717,3513.1531287754387,1239.4190478154144,1.0167706713597604,85,37,48,0.43529411764705883,Gurobi.Optimizer
VLP Hagenow,2025-07-23,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,84,60,24,0.7142857142857143,10,20,5.8489089012146,3573.8727234437774,1232.6483187574504,1.2047322943026273,84,39,45,0.4642857142857143,Gurobi.Optimizer
VLP Hagenow,2025-07-24,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,84,66,18,0.7857142857142857,10,20,5.723391056060791,3866.7705740472848,1251.8700445813693,1.0686966508424647,84,38,46,0.4523809523809524,Gurobi.Optimizer
VLP Hagenow,2025-07-25,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,78,61,17,0.782051282051282,10,20,6.7096946239471436,3443.380314930548,1114.3440924056351,0.9609036752270267,78,41,37,0.5256410256410257,Gurobi.Optimizer
VLP Hagenow,2025-07-26,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,69,55,14,0.7971014492753623,10,20,2.704733371734619,3364.071790727413,1298.245420577937,1.2400501639375687,69,37,32,0.5362318840579711,Gurobi.Optimizer
VLP Hagenow,2025-07-27,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,57,40,17,0.7017543859649122,9,20,2.1385090351104736,2899.398758760455,1297.904881343988,0.989964326464055,57,27,30,0.47368421052631576,Gurobi.Optimizer
