depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,rejected_cancellation_demands,cancelled_demands,num_cancellation_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Ludwigslust,2025-06-24,CAPACITY_CONSTRAINT_DRIVER_BREAKS,108,82,0,0,26,26,1.0,20,102,79.35632491111755,6633.348831890381,2398.508217669636,0.9886094789523892,134,44,38,0.5365853658536586,Gurobi.Optimizer
VLP Ludwigslust,2025-06-25,CAPACITY_CONSTRAINT_DRIVER_BREAKS,98,86,0,0,12,12,1.0,22,102,51.02977991104126,6773.572197050588,2216.1869213424666,1.034207330258409,110,47,39,0.5465116279069767,Gurobi.Optimizer
VLP Ludwigslust,2025-06-26,CAPACITY_CONSTRAINT_DRIVER_BREAKS,116,90,1,0,25,25,0.989010989010989,23,102,137.7847900390625,7354.81061639197,2282.9660932032725,1.1002715596225976,141,51,40,0.5604395604395604,Gurobi.Optimizer
VLP Ludwigslust,2025-06-27,CAPACITY_CONSTRAINT_DRIVER_BREAKS,151,111,5,0,35,35,0.9568965517241379,29,102,172.97719407081604,9071.0486487976,2717.757932580418,1.1255600639855425,186,43,73,0.3706896551724138,Gurobi.Optimizer
VLP Ludwigslust,2025-06-28,CAPACITY_CONSTRAINT_DRIVER_BREAKS,123,92,6,0,25,25,0.9387755102040817,24,102,69.01407837867737,7084.0093097142935,1896.9657394901415,1.0981258210405158,148,51,47,0.5204081632653061,Gurobi.Optimizer
VLP Ludwigslust,2025-06-29,CAPACITY_CONSTRAINT_DRIVER_BREAKS,97,74,1,1,21,22,0.9866666666666667,18,102,82.5610716342926,5990.002320753629,2016.3873983657127,1.0485664897980123,118,47,28,0.6266666666666667,Gurobi.Optimizer
VLP Ludwigslust,2025-06-30,CAPACITY_CONSTRAINT_DRIVER_BREAKS,102,89,1,0,12,12,0.9888888888888889,18,102,78.90661311149597,6676.230267231861,2453.0340425956792,1.0590258087134956,114,47,43,0.5222222222222223,Gurobi.Optimizer
VLP Ludwigslust,2025-07-01,CAPACITY_CONSTRAINT_DRIVER_BREAKS,119,90,1,0,28,28,0.989010989010989,19,102,107.90785908699036,6358.197316015032,2066.5979399591756,1.0843869453562711,147,41,50,0.45054945054945056,Gurobi.Optimizer
VLP Ludwigslust,2025-07-02,CAPACITY_CONSTRAINT_DRIVER_BREAKS,151,110,2,0,39,39,0.9821428571428571,26,102,202.08965849876404,7627.686445932781,2445.8888400819937,1.2123961727396795,190,53,59,0.4732142857142857,Gurobi.Optimizer
VLP Ludwigslust,2025-07-03,CAPACITY_CONSTRAINT_DRIVER_BREAKS,131,104,1,2,24,26,0.9904761904761905,24,102,108.27675533294678,7347.663979719806,2425.2006893578273,1.139719780682172,155,49,56,0.4666666666666667,Gurobi.Optimizer
VLP Ludwigslust,2025-07-04,CAPACITY_CONSTRAINT_DRIVER_BREAKS,166,118,0,1,47,48,1.0,28,102,253.39956164360046,9255.823834807214,3137.5997816381578,1.22738537231007,213,56,62,0.4745762711864407,Gurobi.Optimizer
