depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,total_demand_coverage,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.5,Optimal,0.4190052499761805,3,102,3.0,1347.5936668362242,452.62500009724255,1.7181247193135567,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.51,Optimal,0.376261166005861,4,102,4.0,1518.62783944996,453.3692116464642,1.8393467935060133,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.52,Optimal,0.533203708997462,4,102,4.0,1779.4990192163978,679.8633063125619,1.6313585981317993,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.53,Optimal,0.5802180000464432,4,102,4.0,1779.4990192163978,679.8633063125619,1.6313585981317993,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.54,Optimal,0.9247765829786658,4,102,4.0,1664.785152643692,611.437933995722,1.7613416261564065,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.55,Optimal,0.9526707080076449,4,102,4.0,1664.785152643692,611.437933995722,1.7613416261564065,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.56,Optimal,1.1195006250054576,4,102,4.0,1829.6952697732863,655.9116310405266,1.6637677527151213,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.57,Optimal,1.1205835830187425,4,102,4.0,1829.6952697732863,655.9116310405266,1.6637677527151213,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.58,Optimal,0.3767271250253543,4,102,4.0,1829.3480160968265,627.2785289129149,1.6665079282755568,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.59,Optimal,0.37964554101927206,4,102,4.0,1829.3480160968265,627.2785289129149,1.6665079282755568,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.6,Optimal,0.37110716599272564,4,102,4.0,1834.9500844687518,654.7612877511292,1.639162756242909,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.61,Optimal,0.36989629198797047,4,102,4.0,1834.9500844687518,654.7612877511292,1.639162756242909,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.62,Optimal,0.7285862080170773,5,102,5.0,1964.509710052811,660.1877029205571,1.5365592075367087,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.63,Optimal,0.744154374988284,5,102,5.0,1964.509710052811,660.1877029205571,1.5365592075367087,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.64,Optimal,1.254512417013757,5,102,5.0,2228.0932970460462,1021.2874810279902,1.5765525372571212,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.65,Optimal,1.2572725829668343,5,102,5.0,2228.0932970460462,1021.2874810279902,1.5765525372571212,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.66,Optimal,0.6534646670334041,5,102,5.0,2315.964028834729,947.0478757437793,1.5996044119549748,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.67,Optimal,0.6325952080078423,5,102,5.0,2315.964028834729,947.0478757437793,1.5996044119549748,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.68,Optimal,1.2163192920270376,5,102,5.0,2175.977378413574,780.7053711910157,1.6036918174788029,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.69,Optimal,1.2013472079997882,5,102,5.0,2175.977378413574,780.7053711910157,1.6036918174788029,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.7,Optimal,0.5525158339878544,5,102,5.0,2271.5660972066544,785.6592540930385,1.576688410004212,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.71,Optimal,0.5489010420278646,5,102,5.0,2271.5660972066544,785.6592540930385,1.576688410004212,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.72,Optimal,0.4755003750324249,6,102,6.0,2369.2010274418067,990.0928688242659,1.5146959971004605,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.73,Optimal,0.46902320795925334,6,102,6.0,2369.2010274418067,990.0928688242659,1.5146959971004605,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.74,Optimal,0.5409556250087917,6,102,6.0,2764.524856798781,1287.93769699571,1.6710291021623789,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.75,Optimal,0.5650934579898603,6,102,6.0,2764.524856798781,1287.93769699571,1.6710291021623789,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.76,Optimal,1.1903544169617817,6,102,6.0,2753.334916316053,1175.905940333305,1.624371196635158,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.77,Optimal,0.8323113329824992,6,102,6.0,2835.5950921080534,1288.9517214884509,1.6376535817892224,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.78,Optimal,0.8030194999882951,6,102,6.0,2835.5950921080534,1288.9517214884509,1.6376535817892224,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.79,Optimal,0.9688511670101434,7,102,7.0,3185.2942369144234,1476.61681715854,1.5824205131942894,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.8,Optimal,0.9678512089885771,7,102,7.0,3185.2942369144234,1476.61681715854,1.5824205131942894,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.81,Optimal,1.2957982920343056,7,102,7.0,3036.046580926927,1344.3965417965494,1.5577216154320301,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.82,Optimal,1.325079416972585,7,102,7.0,3036.046580926927,1344.3965417965494,1.5577216154320301,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.83,Optimal,0.37746104202233255,7,102,7.0,2960.41084193149,1255.9079963202719,1.5543682449376466,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.84,Optimal,0.40393858397146687,7,102,7.0,2960.41084193149,1255.9079963202719,1.5543682449376466,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.85,Optimal,1.3147586249979213,8,102,8.0,3115.17272524829,1382.5351072161482,1.4815152599457218,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.86,Optimal,1.3065979580278508,8,102,8.0,3115.17272524829,1382.5351072161482,1.4815152599457218,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.87,Optimal,0.8394259999622591,8,102,8.0,3574.1267408543545,1725.1962023667902,1.5040731908902045,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.88,Optimal,0.8715507079614326,8,102,8.0,3574.1267408543545,1725.1962023667902,1.5040731908902045,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.89,Optimal,0.5315246249665506,8,102,7.999999999999996,3392.9162561621615,1540.1104818242181,1.5517403574572346,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.9,Optimal,0.5273080409970134,8,102,7.999999999999996,3392.9162561621615,1540.1104818242181,1.5517403574572346,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.91,Optimal,1.1274748329888098,9,102,9.0,3839.0334674313085,1886.6418235244716,1.4792246992837148,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.92,Optimal,1.1476987909991294,9,102,9.0,3839.0334674313085,1886.6418235244716,1.4792246992837148,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.93,Optimal,1.1809832919971086,10,102,10.0,4046.366465823579,2027.3715473659056,1.5105569747087328,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.94,Optimal,1.1832440409925766,10,102,10.0,4046.366465823579,2027.3715473659056,1.5105569747087328,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.95,Optimal,1.3855210409965366,11,102,11.0,3837.1972698776744,1761.9379666874238,1.4670090835620955,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.96,Optimal,1.4330998330260627,11,102,11.0,3837.1972698776744,1761.9379666874238,1.4670090835620955,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.97,Optimal,2.0326536659849808,12,102,12.0,4328.639489268529,1946.084844739617,1.497469678898964,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.98,Optimal,2.0335608340101317,12,102,12.0,4328.639489268529,1946.084844739617,1.497469678898964,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.99,Optimal,0.4174195000086911,13,102,13.000000000000005,4121.675800144991,1884.9562718393888,1.5199164622797396,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,0.4124857499846257,13,102,13.000000000000005,4121.675800144991,1884.9562718393888,1.5199164622797396,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.01,Optimal,0.04884970898274332,1,18,1.0,22.565287340661143,0.0,0.7777777777777778,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.02,Optimal,0.05507299996679649,1,18,1.0,95.78673637331434,0.0,1.7333333333333334,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.03,Optimal,0.05176229198696092,1,18,1.0,95.78673637331434,0.0,1.7333333333333334,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.04,Optimal,0.05629995802883059,1,18,1.0,164.71098485890082,27.77360491251204,1.8,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.05,Optimal,0.053841750021092594,1,18,1.0,164.71098485890082,27.77360491251204,1.8,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.06,Optimal,0.05068899999605492,1,18,1.0,348.0075712923501,191.2726017107388,1.9791666666666667,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.07,Optimal,0.05323025002144277,1,18,1.0,348.0075712923501,191.2726017107388,1.9791666666666667,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.08,Optimal,0.05427645897725597,1,18,1.0,365.08332280676365,191.2726017107388,1.8771929824561404,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.09,Optimal,0.05032483401009813,1,18,1.0,365.08332280676365,191.2726017107388,1.8771929824561404,0.0
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.1,Optimal,0.05127441696822643,1,18,1.0,365.08332280676365,191.2726017107388,1.8771929824561404,0.0
