depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.025,Optimal,6.507024049758911,1,102,303.85893164222966,132.2389817561484,3.028368794326241,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.05,Optimal,6.429228067398071,1,102,452.34920976899684,241.5835401751135,2.885869565217391,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.075,Optimal,6.485662937164307,1,102,454.5843689869537,270.69647085294343,2.871165644171779,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.1,Optimal,6.34673547744751,1,102,500.6918223232701,203.70017890657448,2.9607843137254903,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.125,Optimal,6.297936916351318,1,102,500.6918223232701,154.27008204644915,2.8150134048257374,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.15,Optimal,6.370661973953247,1,102,499.8498853892859,208.48964262516824,2.700650759219089,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.175,Optimal,6.370147705078125,1,102,499.8498853892859,157.13562967735447,2.7534722222222223,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.2,Optimal,6.2748863697052,1,102,499.8498853892859,157.13562967735447,2.7534722222222223,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.225,Optimal,7.75238037109375,2,102,935.3029976300672,433.95528139557297,2.1359953703703702,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.25,Optimal,7.21100378036499,2,102,951.2405477097333,449.29237716059026,2.866583826847152,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.275,Optimal,8.021618366241455,2,102,871.0714511877072,348.2569263266386,2.532580266955267,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.3,Optimal,6.665179014205933,2,102,951.2405477097333,355.8994372279962,2.6525368228548833,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.325,Optimal,6.966943025588989,2,102,951.2405477097333,316.95252959048025,2.6503438592951305,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.35,Optimal,7.700062990188599,2,102,951.2405477097333,321.9918384256903,2.6255624021909236,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.375,Optimal,8.765498638153076,3,102,971.3909122296719,321.9918384256903,2.009634194053208,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.4,Optimal,8.976520538330078,3,102,1433.780341610532,531.8056807629953,2.4107838515117215,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.425,Optimal,8.948373794555664,3,102,1368.8839489082015,528.7988123259587,2.587284169416598,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.45,Optimal,8.576776027679443,3,102,1431.0627167387652,503.1223564733841,2.394926957505574,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.475,Optimal,7.452306032180786,3,102,1431.0627167387652,466.9220956403542,2.358353452851835,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.5,Optimal,7.241180419921875,4,102,1451.2130812587038,466.9220956403542,1.99106183306238,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.525,Optimal,8.080743074417114,4,102,1924.510339104704,785.8293552880252,2.393433703930265,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.55,Optimal,8.188801288604736,4,102,1952.1485155084247,685.762045690643,2.18979050352242,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.575,Optimal,7.6531665325164795,4,102,1944.8882290633298,702.6398246171955,2.1849576718198302,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.6,Optimal,10.006467580795288,5,102,2414.085472478979,816.5573596419074,2.030150089965045,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.625,Optimal,10.262371063232422,5,102,2423.0349766972863,843.0497533368205,2.0341159183972928,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.65,Optimal,8.612154245376587,5,102,2439.0680344948732,841.6990425804797,2.1463964658932317,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.675,Optimal,9.726847887039185,6,102,2810.407994467951,1060.5441725339128,2.059736558612292,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.7,Optimal,8.397046327590942,6,102,2842.3350173017643,1124.0280758962144,2.0568879869910153,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.725,Optimal,8.593266725540161,6,102,2842.3350173017643,1053.701137480184,2.0400562347787266,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.75,Optimal,13.652856826782227,7,102,3319.671616747153,1332.9568121771863,2.031927854740279,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.775,Optimal,10.811291933059692,7,102,3313.992788630211,1265.6981343373354,1.9722272644644743,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.8,Optimal,17.45630979537964,8,102,3708.0551662885227,1487.234836682057,1.973955408751015,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.825,Optimal,12.593636512756348,8,102,3765.3864978065185,1391.0463067080775,2.008420694588774,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.85,Optimal,14.204487085342407,9,102,4163.961411850727,1636.033341558883,1.963355253345945,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.875,Optimal,25.722505569458008,9,102,4181.991820457038,1619.4817267768492,1.9008678618674857,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.9,Optimal,20.89846110343933,10,102,4680.909033143461,1933.512428614371,1.8476090651230492,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.925,Optimal,32.50625252723694,10,102,4677.410225010687,1801.8666314042048,1.9437824226181597,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.95,Optimal,66.38534045219421,11,102,5043.481752668792,2122.196324563108,1.8769877263479577,1.6148698540002233e-15,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.975,Optimal,22.89177179336548,13,102,5923.9887037222,2615.2486091847204,1.7619555947314778,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,25.85723066329956,16,102,6058.234933480733,2558.2611059188544,1.7190801975539718,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.025,Optimal,0.3155851364135742,1,18,494.76076560518254,410.93858518387964,2.475862068965517,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.05,Optimal,0.3094596862792969,1,18,494.76076560518254,257.7301293710503,2.3260869565217392,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.075,Optimal,0.30325961112976074,1,18,494.76076560518254,205.90673124311434,2.1550387596899223,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.1,Optimal,0.30058908462524414,1,18,494.76076560518254,185.3752080550022,2.0215827338129495,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.125,Optimal,0.3044891357421875,1,18,494.76076560518254,125.74766905719622,2.049079754601227,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.15,Optimal,0.36381077766418457,1,18,494.76076560518254,125.74766905719622,2.2192513368983957,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.175,Optimal,0.33818531036376953,2,18,607.9716703670579,148.2990247358992,2.3992360472518923,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.2,Optimal,0.6427333354949951,2,18,785.0822489003397,281.8732648136565,2.5998337292161517,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.225,Optimal,0.8247411251068115,2,18,880.8323094387695,304.197379735948,2.639803699186122,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.25,Optimal,0.3472309112548828,2,18,874.6106509944684,235.63004965068495,2.4507627921950172,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.275,Optimal,0.3370978832244873,2,18,874.6106509944684,235.63004965068495,2.610885536196852,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.3,Optimal,0.4591226577758789,3,18,1238.0797983787313,473.00354319716297,2.7095119498433857,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.325,Optimal,0.3449563980102539,3,18,1227.8215557563437,480.8677253664645,2.566411125826171,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.35,Optimal,0.36058974266052246,3,18,1259.761015514407,386.8410814841589,2.6070206175118495,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.375,Optimal,0.35628843307495117,3,18,1259.761015514407,432.6633558606774,2.6292901624983105,0.0,false,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.4,Optimal,0.3460261821746826,3,18,1259.761015514407,386.8410814841589,2.6329713098455207,0.0,false,HiGHS.Optimizer
