depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,num_demands,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Parchim,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.4159278869628906,32,39,44,37938.994167881414,7499.246894034678,0.05060607622015007,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.0032041072845458984,6,39,44,5503.431126049121,1708.8938117986415,0.5154784281058897,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.0027959346771240234,5,39,44,4180.314983701502,1998.632053855923,0.9864193254783906,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,602.0193009376526,0,78,501,0.0,0.0,0.0,1.0e100,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,257.76816987991333,6,78,86,6414.041769388292,2561.144642916113,0.7135685456718089,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,4.053814172744751,5,78,44,4618.0828700235115,2364.139658560138,1.0384244003014507,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,2.8746979236602783,0,102,501,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,14.73860478401184,13,102,86,4907.54150957522,1425.4111030377164,0.6674737745985575,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,1.675062894821167,10,102,44,3487.3838905480216,1186.263988095724,0.9228807693785359,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,0.26182985305786133,0,18,501,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,INFEASIBLE_OR_UNBOUNDED,0.005421161651611328,0,18,86,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,INFEASIBLE_OR_UNBOUNDED,0.003144979476928711,0,18,44,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.588900089263916,33,41,64,40251.7367149346,8537.413640356832,0.06752013020604991,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.006814002990722656,10,41,64,8853.2143967142,3782.940077160022,0.4952249245885347,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.0067501068115234375,7,41,64,6097.097307174861,3246.3576981096667,0.9710728380542314,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,609.2433741092682,0,82,543,0.0,0.0,0.0,1.0e100,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,600.1418240070343,0,82,126,0.0,0.0,0.0,0.36363636363636337,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,23.684025049209595,7,82,64,6216.6855643176605,3293.8015323941718,0.9737034195457296,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,2.1598448753356934,0,102,543,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,600.0444190502167,0,102,126,0.0,0.0,0.0,0.2105263157894736,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,2.9637680053710938,13,102,64,4945.0916290083605,1918.4627375850832,0.9619750901988549,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,0.16237592697143555,0,18,543,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,INFEASIBLE_OR_UNBOUNDED,0.293316125869751,0,18,126,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-02,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,INFEASIBLE_OR_UNBOUNDED,0.08062982559204102,0,18,64,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.4237489700317383,33,41,67,40251.7367149346,8537.413640356832,0.0713130467385562,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.00438690185546875,8,41,67,7431.489486241054,2416.434007004102,0.5336964830302884,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.0060939788818359375,6,41,67,5664.027741748869,2595.459853649838,1.0339710171402658,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,602.1051709651947,0,82,546,0.0,0.0,0.0,1.0e100,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,600.2181029319763,0,82,127,0.0,0.0,0.0,0.45454545454545453,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,12.46640396118164,6,82,67,5628.663451487565,2643.3645611055395,1.0537181155898796,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,1.9936740398406982,0,102,546,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,TIME_LIMIT,600.0321130752563,0,102,127,0.0,0.0,0.0,0.16666666666666646,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,2.7966699600219727,13,102,67,4617.218156166722,1683.475189929393,1.0352015550308624,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,0.2132740020751953,0,18,546,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES_WITH_DEMAND,1.0,INFEASIBLE_OR_UNBOUNDED,0.009983062744140625,0,18,127,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-03,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,1.0,INFEASIBLE_OR_UNBOUNDED,0.01941680908203125,0,18,67,0.0,0.0,0.0,,true,Gurobi.Optimizer
VLP Parchim,2025-06-04,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.4504709243774414,33,41,60,40251.7367149346,8537.413640356832,0.05891009165418348,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-04,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.003420114517211914,8,41,60,8054.625766493424,3732.8792702644846,0.4831845157934874,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-04,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.004335880279541016,6,41,60,5899.021533462179,3400.9696512990504,1.0122287280733626,0.0,true,Gurobi.Optimizer
