depot_name,date,setting,total_demands,confirmed_demands,rejected_demands,service_level,num_buses,num_potential_buses,total_solve_time,total_operational_duration,total_waiting_time,avg_capacity_utilization,iterations,operator_served,operator_rejected,operator_service_level,optimizer_constructor
VLP Ludwigslust,2025-07-19,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,73,45,28,0.6164383561643836,9,20,4.5977442264556885,3335.8903256183407,997.7923060459304,1.1661368246276198,73,38,35,0.5205479452054794,Gurobi.Optimizer
VLP Ludwigslust,2025-07-20,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,50,37,13,0.74,10,20,0.7901198863983154,3217.9338162888234,1304.4828789089595,1.001428827134978,50,38,12,0.76,Gurobi.Optimizer
VLP Ludwigslust,2025-07-21,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,94,56,38,0.5957446808510638,10,20,6.351622104644775,3805.3852644171966,1325.8100858678963,1.0801793564327267,94,48,46,0.5106382978723404,Gurobi.Optimizer
VLP Ludwigslust,2025-07-22,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,106,64,42,0.6037735849056604,10,20,10.160317182540894,3923.9652481314665,1079.751122358383,1.1867373119796087,106,64,42,0.6037735849056604,Gurobi.Optimizer
VLP Ludwigslust,2025-07-23,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,106,66,40,0.6226415094339622,10,20,13.93785047531128,3813.8634963002914,1167.9149090141036,1.167186588265711,106,57,47,0.5480769230769231,Gurobi.Optimizer
VLP Ludwigslust,2025-07-24,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,112,62,50,0.5535714285714286,10,20,8.959436416625977,3691.5855239720104,1113.7639851699118,1.2690619397935619,112,58,54,0.5178571428571429,Gurobi.Optimizer
VLP Ludwigslust,2025-07-25,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,108,60,48,0.5555555555555556,10,20,8.017622470855713,3452.1315453006855,1092.7720064730354,1.1506977793440378,108,61,47,0.5648148148148148,Gurobi.Optimizer
VLP Ludwigslust,2025-07-26,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,61,44,17,0.7213114754098361,10,20,2.8005433082580566,3441.6437703478405,1220.3329583736468,1.0761992335975286,61,40,21,0.6557377049180327,Gurobi.Optimizer
VLP Ludwigslust,2025-07-27,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,55,36,19,0.6545454545454545,9,20,0.8560454845428467,3074.225849207781,1001.3594825418903,1.0974419516283842,55,32,22,0.5925925925925926,Gurobi.Optimizer
VLP Ludwigslust,2025-07-28,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,107,57,50,0.5327102803738317,10,20,8.369853258132935,3682.670238074443,1160.4710503394833,1.305415315440952,107,57,50,0.5327102803738317,Gurobi.Optimizer
VLP Ludwigslust,2025-07-29,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,122,60,62,0.4918032786885246,10,20,12.75046420097351,3566.622118732484,883.9282766377675,1.1814235455967546,122,73,48,0.6033057851239669,Gurobi.Optimizer
VLP Ludwigslust,2025-07-30,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,111,60,51,0.5405405405405406,10,20,6.507646083831787,3699.3782508930717,1014.4722767631772,1.0845924538356133,111,59,52,0.5315315315315315,Gurobi.Optimizer
VLP Ludwigslust,2025-07-31,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,131,61,70,0.46564885496183206,10,20,15.986612319946289,3556.254986087007,986.9306972897616,1.0405431921020156,131,57,74,0.4351145038167939,Gurobi.Optimizer
VLP Ludwigslust,2025-08-01,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,123,61,62,0.4959349593495935,10,20,9.336387157440186,3626.3045598544018,1104.4114178968625,1.354950299328387,123,61,62,0.4959349593495935,Gurobi.Optimizer
VLP Ludwigslust,2025-08-02,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,85,42,43,0.49411764705882355,9,20,3.293344736099243,3145.467691040013,1037.5963906049465,1.3076423234384364,85,35,50,0.4117647058823529,Gurobi.Optimizer
VLP Ludwigslust,2025-08-03,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,43,32,11,0.7441860465116279,10,20,0.6109542846679688,2875.4503470537043,756.074631939429,1.2317025277811586,43,25,18,0.5813953488372093,Gurobi.Optimizer
VLP Ludwigslust,2025-08-04,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,94,60,34,0.6382978723404256,10,20,12.426978826522827,3698.612380887053,1221.0429888726617,1.1986684801329255,94,49,45,0.5212765957446809,Gurobi.Optimizer
VLP Ludwigslust,2025-08-05,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,99,57,42,0.5757575757575758,9,20,6.495109558105469,3530.551937626478,1044.4811124800656,1.084318552805513,99,49,50,0.494949494949495,Gurobi.Optimizer
VLP Ludwigslust,2025-08-06,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,103,59,44,0.5728155339805825,10,20,4.9902966022491455,3424.9643378062906,742.8342122611314,1.1022993790036626,103,63,40,0.6116504854368932,Gurobi.Optimizer
VLP Ludwigslust,2025-08-07,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,112,53,59,0.4732142857142857,10,20,8.166675090789795,3334.0527601356407,939.3547120311357,1.1583510741826777,112,62,50,0.5535714285714286,Gurobi.Optimizer
VLP Ludwigslust,2025-08-08,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,113,63,50,0.5575221238938053,10,20,13.222714900970459,3546.524584056871,928.8389958772208,1.0695289024921713,113,53,60,0.4690265486725664,Gurobi.Optimizer
VLP Ludwigslust,2025-08-09,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,69,40,29,0.5797101449275363,9,20,2.759765625,3197.7259577632212,1117.2432412687717,1.0837494711469697,69,34,35,0.4927536231884058,Gurobi.Optimizer
VLP Ludwigslust,2025-08-10,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,42,32,10,0.7619047619047619,8,20,0.8964238166809082,2592.62385056942,968.9191178029155,0.9668060034405225,42,25,17,0.5952380952380952,Gurobi.Optimizer
VLP Ludwigslust,2025-08-11,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,86,54,32,0.627906976744186,10,20,5.467663764953613,3403.232191531293,933.487557111824,0.9942598513286379,86,52,34,0.6046511627906976,Gurobi.Optimizer
VLP Ludwigslust,2025-08-12,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,93,55,38,0.5913978494623656,9,20,8.126043558120728,3559.3129569940324,1015.0218412290826,1.0243008619003027,93,49,44,0.5268817204301075,Gurobi.Optimizer
VLP Ludwigslust,2025-08-13,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,101,58,43,0.5742574257425742,10,20,9.686156272888184,3534.4995430858344,1239.8089129211462,1.1902192807849894,101,47,54,0.46534653465346537,Gurobi.Optimizer
VLP Ludwigslust,2025-08-14,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,92,53,39,0.5760869565217391,10,20,5.569540023803711,3483.7261023705396,1020.1433577351701,1.091289904758556,92,42,50,0.45652173913043476,Gurobi.Optimizer
VLP Ludwigslust,2025-08-15,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,82,46,36,0.5609756097560976,9,20,3.126142740249634,3357.760647036292,1062.4013918495211,1.141932811410431,82,41,41,0.5,Gurobi.Optimizer
