depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,num_demands,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Schwerin,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.1711130142211914,18,21,57,22120.432167873852,6044.834235235318,0.12048328499095347,0.0,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.0037169456481933594,7,21,57,5695.448401159845,2313.708358402889,0.6383363239730085,0.0,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.00423884391784668,6,21,57,4939.742668864699,2668.085712906841,1.2690695020393283,0.0,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,600.4679570198059,0,42,354,0.0,0.0,0.0,1.0e100,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,96.60231399536133,7,42,106,6566.88859180522,3391.7149590163594,0.9378162559680059,0.0,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,31.433202981948853,6,42,57,4579.314587721816,2352.646288965233,1.2933470085631287,0.0,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,1.1391210556030273,0,102,354,0.0,0.0,0.0,,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,INFEASIBLE_OR_UNBOUNDED,0.08152580261230469,0,102,106,0.0,0.0,0.0,,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,1.525787115097046,12,102,57,4328.8485841640695,1901.6130553639546,1.3982815867917082,0.0,false,Gurobi.Optimizer
VLP Schwerin,2025-06-01,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,0.07312703132629395,0,14,354,0.0,0.0,0.0,,false,Gurobi.Optimizer
