depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,num_demands,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.025,Optimal,0.04217386245727539,1,102,27,39.65386715174827,0.0,0.9130434782608695,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.05,Optimal,0.07832884788513184,1,102,27,491.71522083991727,228.12447301739417,1.0718232044198894,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.075,Optimal,0.07352495193481445,1,102,27,491.71522083991727,228.12447301739417,1.0718232044198894,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.1,Optimal,0.07366299629211426,1,102,27,491.71522083991727,228.12447301739417,1.0718232044198894,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.125,Optimal,0.06995701789855957,1,102,27,491.71522083991727,228.12447301739417,1.0718232044198894,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.15,Optimal,0.07783889770507812,1,102,27,485.5397939007988,206.0947000031765,1.011764705882353,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.175,Optimal,0.07583189010620117,1,102,27,485.5397939007988,206.0947000031765,1.011764705882353,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.2,Optimal,0.0677649974822998,1,102,27,491.71522083991727,228.12447301739417,1.0718232044198894,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.225,Optimal,0.06658506393432617,1,102,27,485.5397939007988,214.72290490438627,1.2074468085106382,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.25,Optimal,0.06626296043395996,1,102,27,485.5397939007988,214.72290490438627,1.2074468085106382,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.275,Optimal,0.07104611396789551,2,102,27,527.961778104752,230.09831308282423,1.0239374694675134,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.3,Optimal,0.0631399154663086,2,102,27,973.8477048538026,451.68626274498047,1.3141689770903255,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.325,Optimal,0.06273198127746582,2,102,27,973.8477048538026,451.68626274498047,1.3141689770903255,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.35,Optimal,0.058573007583618164,2,102,27,973.8477048538026,427.5667592218456,1.3155289598108748,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.375,Optimal,0.061181068420410156,2,102,27,973.8477048538026,427.5667592218456,1.3155289598108748,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.4,Optimal,0.06466007232666016,2,102,27,973.8477048538026,427.5667592218456,1.3155289598108748,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.425,Optimal,0.06206703186035156,2,102,27,973.8477048538026,427.5667592218456,1.3155289598108748,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.45,Optimal,0.058019161224365234,2,102,27,973.8477048538026,427.5667592218456,1.3155289598108748,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.475,Optimal,0.05891704559326172,2,102,27,973.8477048538026,427.5667592218456,1.3155289598108748,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.5,Optimal,0.06203794479370117,3,102,27,1315.8785223471452,622.1203694311051,1.1926653808637049,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.525,Optimal,0.06328988075256348,3,102,27,1322.1609646980883,648.4721511759826,1.2033425005288765,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.55,Optimal,0.06387114524841309,3,102,27,1322.1609646980883,648.4721511759826,1.2033425005288765,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.575,Optimal,0.06243085861206055,3,102,27,1363.2750379490376,589.9768129050503,1.2618114348364828,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.6,Optimal,0.06369614601135254,3,102,27,1363.2750379490376,589.9768129050503,1.2618114348364828,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.625,Optimal,0.06767988204956055,3,102,27,1363.2750379490376,589.9768129050503,1.2618114348364828,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.65,Optimal,0.0588991641998291,3,102,27,1363.2750379490376,589.9768129050503,1.2618114348364828,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.675,Optimal,0.0586240291595459,4,102,27,1837.3412146332566,909.8003991181955,1.1821540306728169,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.7,Optimal,0.05815696716308594,4,102,27,1837.3412146332566,909.8003991181955,1.1821540306728169,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.725,Optimal,0.057147979736328125,4,102,27,1837.3412146332566,909.8003991181955,1.1821540306728169,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.75,Optimal,0.05732607841491699,4,102,27,1837.3412146332566,909.8003991181955,1.1821540306728169,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.775,Optimal,0.05695199966430664,4,102,27,1837.3412146332566,909.8003991181955,1.1821540306728169,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.8,Optimal,0.058171987533569336,4,102,27,1837.3412146332566,909.8003991181955,1.1821540306728169,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.825,Optimal,0.06997799873352051,5,102,27,1890.0940686964454,909.8003991181955,1.1171517959668247,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.85,Optimal,0.07079887390136719,5,102,27,1890.0940686964454,909.8003991181955,1.1171517959668247,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.875,Optimal,0.0726771354675293,6,102,27,2357.5604170260162,1384.604481468798,1.1435283774517335,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.9,Optimal,0.0845339298248291,7,102,27,2235.2525865853518,1104.462489787705,1.1255825542595905,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.925,Optimal,0.08218789100646973,7,102,27,2235.2525865853518,1104.462489787705,1.1255825542595905,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.95,Optimal,0.07337689399719238,8,102,27,2659.3536917732026,1460.6591094507253,1.1201513355503898,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.975,Optimal,0.07549095153808594,9,102,27,2652.9631471463545,1430.1503948970962,1.1000491861573112,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,0.07315897941589355,9,102,27,2652.9631471463545,1430.1503948970962,1.1000491861573112,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.025,Optimal,0.005942106246948242,1,18,27,73.04938792773885,0.0,0.9487179487179487,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.05,Optimal,0.008150100708007812,1,18,27,358.5397939007988,162.28021651610197,1.223021582733813,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.075,Optimal,0.007863044738769531,1,18,27,378.10098474519157,173.99675130955234,0.9464285714285714,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.1,Optimal,0.007665157318115234,1,18,27,378.10098474519157,173.99675130955234,0.9464285714285714,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.125,Optimal,0.007781982421875,1,18,27,358.5397939007988,153.65201161489222,0.9504132231404959,0.0,true,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ONLY_DEMAND,0.15,Optimal,0.007826089859008789,1,18,27,358.5397939007988,153.65201161489222,0.9504132231404959,0.0,true,Gurobi.Optimizer
