depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.025,Optimal,0.6277046203613281,1,102,55.92533063944154,0.0,1.6027397260273972,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.05,Optimal,0.6270768642425537,1,102,383.65319432247634,281.67537656169554,1.7321428571428572,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.075,Optimal,0.6239395141601562,1,102,474.9506183167805,321.7596149008758,2.557894736842105,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.1,Optimal,0.6273081302642822,1,102,474.9506183167805,238.43156155562144,2.318385650224215,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.125,Optimal,0.6432769298553467,1,102,474.9506183167805,237.31598510405195,2.253787878787879,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.15,Optimal,0.6177523136138916,1,102,474.9506183167805,200.40187764229233,2.292517006802721,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.175,Optimal,0.6382484436035156,1,102,491.71522083991727,204.32092523269569,2.4,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.2,Optimal,0.6350457668304443,1,102,491.71522083991727,204.32092523269569,2.4,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.225,Optimal,0.6619346141815186,1,102,491.71522083991727,205.2366868935154,2.4517133956386292,0.0,true,HiGHS.Optimizer
VLP Boizenburg,2024-08-22,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.25,Optimal,0.6098766326904297,1,102,491.71522083991727,204.32092523269569,2.4,0.0,true,HiGHS.Optimizer
