depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,num_demands,num_cancellation_demands,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.05,Optimal,0.8370871543884277,1,102,86,0,224.2281574933039,75.1321060664909,1.150943396226415,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.1,Optimal,1.025325059890747,1,102,86,0,424.6824193861678,141.33227189152456,1.8938053097345133,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.15,Optimal,1.0405049324035645,2,102,86,0,926.4953585034478,289.2059248777945,0.955758189800743,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.2,Optimal,1.1852099895477295,2,102,86,0,929.6122355642697,322.5617557169147,1.4752862004950495,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.25,Optimal,1.2577698230743408,3,102,86,0,1375.0915653500447,622.6959720268123,1.326915529150812,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.3,Optimal,1.093951940536499,3,102,86,0,1362.9681146404698,413.37297879901655,1.2693819149732457,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.35,Optimal,0.9862349033355713,4,102,86,0,1745.9346124326075,494.661288894261,1.2655448591926617,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.4,Optimal,1.1982929706573486,4,102,86,0,1888.3941128584067,509.2490140274343,1.2393242208141877,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.45,Optimal,1.0538609027862549,5,102,86,0,2093.6440082376753,630.8072778746462,1.4581541425590674,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.5,Optimal,1.181976079940796,6,102,86,0,2687.4051589690803,752.8729784241636,1.3842441474037246,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.55,Optimal,1.8936419486999512,6,102,86,0,2747.91892479255,746.5709036421596,1.3723716717808403,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.6,Optimal,1.2535231113433838,7,102,86,0,3241.1842392316785,1124.1194649167956,1.362867740670478,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.65,Optimal,1.6524930000305176,8,102,86,0,3582.0108080177406,987.4085848984971,1.3668626596537714,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.7,Optimal,1.5448589324951172,9,102,86,0,4062.9066079406803,1269.4712399605687,1.3166469080148098,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.75,Optimal,1.902090072631836,10,102,86,0,4526.674621806615,1561.084915885295,1.2728951556699233,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.8,Optimal,1.341547966003418,11,102,86,0,4836.257581509391,1505.689831834111,1.2832908645542007,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.85,Optimal,2.202238082885742,13,102,86,0,5323.229970539363,1793.6616281464521,1.2416210126301952,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.9,Optimal,1.862112045288086,16,102,86,0,6250.2417069538915,2285.3045517619926,1.2472499950102287,0.0,true,Gurobi.Optimizer
VLP Parchim,2025-06-01,Maximize_Demand_Coverage,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,0.95,Optimal,2.3345248699188232,20,102,86,0,6959.049296945669,2671.0288787902136,1.1805696466809652,0.0,true,Gurobi.Optimizer
