depot_name,date,problem_type,setting,subsetting,service_level,solver_status,solve_time,num_buses,num_potential_buses,total_operational_duration,total_waiting_time,avg_capacity_utilization,optimality_gap,filter_demand,optimizer_constructor
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES,1.0,Optimal,0.07669782638549805,18,55,22835.485748474402,7408.036969433658,0.29276565617859845,0.0,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,0.004925966262817383,8,55,8366.851346679865,3160.334788565308,0.7256840197369344,0.0,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,NO_CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,0.005917072296142578,7,55,6658.35875743132,3412.935739986905,1.3664348654642422,0.0,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES,1.0,TIME_LIMIT,7200.637479066849,0,90,0.0,0.0,0.0,1.0e100,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ALL_LINES_WITH_DEMAND,1.0,Optimal,3720.8889849185944,8,90,8427.355653470942,3405.9749812215714,1.0806810366291666,0.0,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT,ONLY_DEMAND,1.0,Optimal,278.6047189235687,7,90,7085.471975313102,3715.700373878067,1.6447920662389777,0.0,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,0.16186809539794922,0,102,0.0,0.0,0.0,,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ALL_LINES_WITH_DEMAND,1.0,Optimal,25.633708953857422,22,102,8283.348627117044,3308.890857189971,1.015123797717804,0.0,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS,ONLY_DEMAND,1.0,Optimal,3.411268949508667,15,102,5845.524590111082,2549.808771309234,1.6103402004171452,0.0,false,Gurobi.Optimizer
VLP Boizenburg,2024-08-22,Minimize_Busses,CAPACITY_CONSTRAINT_DRIVER_BREAKS_AVAILABLE,ALL_LINES,1.0,INFEASIBLE_OR_UNBOUNDED,0.022018909454345703,0,18,0.0,0.0,0.0,,false,Gurobi.Optimizer
